"customer_id","customerfullname","favoritescategory"
266,"Nora - Herrera","Children === Action === Sports === Classics === Family === Family === Sports === Family === Drama === Children === Drama === Travel === Action === Classics === New === Travel === Classics === Animation === Documentary === Music === Family === Drama === Horror === Sci-Fi === Animation === Drama === Sports === Drama"
267,"Margie - Wade","Comedy === Games === Games === Foreign === New === New === Sci-Fi === New === Foreign === Games === New === Family === Animation === Games === Drama === Children === Travel === Drama === Action === Family === New === Music === Sports === Documentary === Documentary === Comedy === Action === Family === Drama === Comedy === Sports === Foreign === New === Foreign === Drama === Sci-Fi"
268,"Nina - Soto","Animation === Drama === Classics === Documentary === Sci-Fi === Documentary === Comedy === Action === Foreign === Horror === Drama === Travel === Drama === Children === Foreign === Action === Horror === Horror === Children === Horror === Classics === Sports === Comedy === Music === Children === Children === Drama === Games === Music"
269,"Cassandra - Walters","Horror === Animation === Drama === Classics === Comedy === Action === Documentary === Documentary === Children === Drama === Foreign === Foreign === Animation === Horror === Classics === Sports === Documentary === Animation === Action === Music === Music === Classics === Horror === Documentary === Animation === Travel === Action === Drama === Documentary === Documentary"
270,"Leah - Curtis","Sports === Sci-Fi === Games === Children === Comedy === New === Classics === Family === Music === Documentary === Children === Music === Children === Drama === Animation === Sci-Fi === New === Travel === Music === Horror === Comedy === Foreign === Action === Travel === Sports"
271,"Penny - Neal","Sports === Children === Family === Horror === Children === New === Drama === Travel === Classics === Documentary === Sports === Horror === Family === Comedy === Foreign === Animation === Games === Animation"
272,"Kay - Caldwell","Sci-Fi === Classics === Drama === Games === Documentary === New === Classics === Music === Sci-Fi === Horror === Family === Drama === Family === New === New === Documentary === Documentary === Animation === Animation === Drama"
273,"Priscilla - Lowe","Comedy === Comedy === Animation === Music === Drama === Children === Sports === Animation === Comedy === Games === Classics === Documentary === Sports === Sci-Fi === Action === Action === Sci-Fi === Sci-Fi === New === Drama === Family === New === New === Classics === Foreign === Drama === Family === Family === Family === Children === Sci-Fi === Sci-Fi === Animation === New === Documentary"
274,"Naomi - Jennings","Sci-Fi === Drama === Comedy === Documentary === Sports === Travel === Classics === New === Classics === Travel === Documentary === New === Music === Classics === New === Foreign === Animation === Drama === New === Horror === New === Family === Sci-Fi === Foreign === Documentary === New === Sports === Documentary === Foreign === Sports === Sci-Fi === Games === Foreign === Documentary === Action"
275,"Carole - Barnett","Documentary === Family === Action === Children === Family === Documentary === Sports === Games === Drama === Documentary === Classics === Foreign === Classics === Family === Comedy === Sci-Fi === Sports === Family === Drama === Music === Animation === Sports === Horror === New === Travel === Games === Horror === Games === Action === Games"
276,"Brandy - Graves","Games === Action === New === Comedy === Documentary === Animation === Children === Horror === Documentary === Documentary === Family === Games === Action === Music === Drama === Documentary === Comedy === Music === Foreign === Drama === Games === Sports === Sports === Family === Children === Classics === Comedy === Sci-Fi"
277,"Olga - Jimenez","Sports === Family === Comedy === Sports === Games === Comedy === Documentary === Classics === Sci-Fi === Documentary === Drama === Horror === Animation === Children === Children === Comedy === Family === Comedy === Action === Sports === Animation === Children === Children === Sports === Comedy === New === Sports === Animation === Sci-Fi === Foreign === Children === Sports"
278,"Billie - Horton","Action === Sci-Fi === Animation === Drama === Classics === Drama === Family === Music === Drama === Comedy === Children === Comedy === Games === Family === Family === Drama === Sci-Fi === Foreign === Action === Foreign === Documentary === Comedy === Foreign === Comedy === Action === Comedy"
279,"Dianne - Shelton","Documentary === Family === Sci-Fi === Family === Classics === Children === Sci-Fi === Travel === Animation === Sci-Fi === Comedy === Documentary === Family === Children === Action === Classics === New === Sci-Fi === Sci-Fi === Family === Action === Comedy === Sci-Fi === Comedy === Animation === Games === Documentary === Comedy === Animation === Sci-Fi === Documentary"
280,"Tracey - Barrett","Travel === Animation === Games === Documentary === Foreign === Drama === Action === Classics === New === Foreign === Drama === Children === Comedy === Sci-Fi === Children === New === Travel === Children === Sci-Fi === Sports === Foreign === Action === Sports === Animation === New === Sci-Fi === Games"
281,"Leona - Obrien","Drama === Animation === Family === Comedy === Classics === Animation === Animation === Children === Children === Sports === Action === Family === Family === Comedy"
282,"Jenny - Castro","Games === Music === Animation === Children === Travel === Documentary === Animation === Horror === Action === Action === Sports === Drama === Foreign === Foreign === Foreign === New === Sci-Fi === Sports === Documentary === Drama === Classics === Horror === Foreign === New === Family === Games === Games"
283,"Felicia - Sutton","Classics === Drama === Drama === Animation === Documentary === Sports === Travel === Animation === Animation === New === Documentary === Children === Foreign === Games === Classics === Horror === Horror === Foreign === Travel === Action === Sci-Fi === Classics === Action === Drama === Family === Animation === Sci-Fi === Drama"
284,"Sonia - Gregory","Games === Classics === New === Sports === Horror === Horror === Foreign === Action === Comedy === Family === Action === Sci-Fi === Sports === Classics === Horror === Action === Sci-Fi === Family === Games === Foreign === Action === Music === Foreign === Family === Foreign === Horror === Comedy === Animation"
285,"Miriam - Mckinney","Sci-Fi === Documentary === Animation === Sci-Fi === Drama === Drama === Children === Documentary === Documentary === Sci-Fi === Action === Sci-Fi === Sports === Games === Sports === Children === Travel === Family === New === Horror === Classics === Drama === Comedy === Classics === Travel === Travel"
286,"Velma - Lucas","Sci-Fi === Music === Foreign === Drama === Documentary === Documentary === Sci-Fi === Sports === Drama === Children === Horror === Music === Horror === Animation === Classics === Documentary === Foreign === Sci-Fi === Drama === New === Classics === Music === Travel === Drama === Sports === Comedy === Comedy"
287,"Becky - Miles","Documentary === Sci-Fi === Documentary === Horror === New === Animation === Sci-Fi === Animation === Foreign === Animation === Games === Action === Comedy === Foreign === Sci-Fi === Horror === Animation === Action === Children === Comedy === Action === Documentary === Games === Documentary === Documentary === Comedy === Drama === Comedy === New"
